# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Feb 15 18:43:26 2026
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%false%')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4484312,K06419.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,2.242941070,2.1150000e-05,-2.1150000e-05,133.4786200,9.640000e-03,-9.640000e-03,0.2300,0.2350,-0.2300,2.53200,0.29900,-0.29900,3.9400e+01,4.000e+00,-4.000e+00,0.75,2.200e-01,-2.200e-01,1654.0,,,1763.55,1562.97,-977.28,12.10,1,q1_q17_dr25_tce,6082.00,182.00,-164.00,4.195,0.306,-0.204,1.1840,0.3490,-0.3490,296.451390,39.591660,13.182
5174920,K06535.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.950487062,3.8790000e-06,-3.8790000e-06,131.7346800,3.460000e-03,-3.460000e-03,0.9070,0.0570,-0.6230,2.92830,0.08360,-0.08360,1.1500e+01,8.000e-01,-8.000e-01,1.35,3.500e-01,-6.500e-01,4231.0,,,75637.15,58144.42,-58746.40,15.40,2,q1_q17_dr25_tce,8107.00,224.00,-365.00,3.698,0.448,-0.140,3.3850,0.8780,-1.6310,288.053160,40.369499,11.633
5181455,K06536.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.579631021,4.3800000e-07,-4.3800000e-07,133.5534687,6.430000e-05,-6.430000e-05,1.3230,0.0190,-0.2390,3.38646,0.00530,-0.00530,1.1832e+05,9.200e+01,-9.200e+01,90.32,2.882e+01,-1.025e+01,1108.0,,,356.56,336.95,-117.52,1268.70,1,q1_q17_dr25_tce,6188.00,175.00,-241.00,4.427,0.072,-0.203,1.0220,0.3260,-0.1160,290.140930,40.319141,15.473
5193386,K06537.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,21.378311020,1.4410000e-05,-1.4410000e-05,157.8049330,5.350000e-04,-5.350000e-04,0.2570,0.0170,-0.0130,21.71740,0.04400,-0.04400,8.0571e+04,1.130e+02,-1.130e+02,97.23,2.537e+01,-1.368e+01,1062.0,,,300.32,203.38,-87.62,852.20,2,q1_q17_dr25_tce,4905.00,66.00,-51.00,3.300,0.135,-0.165,3.4840,0.9090,-0.4900,293.660130,40.364208,13.998
5196851,K06539.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.541396363,2.1680000e-06,-2.1680000e-06,131.5974000,3.250000e-03,-3.250000e-03,0.0783,0.4031,-0.0783,2.38400,0.11700,-0.11700,1.8100e+02,1.130e+01,-1.130e+01,2.04,1.210e+00,-3.800e-01,3204.0,,,24909.05,45507.54,-10821.75,20.40,2,q1_q17_dr24_tce,7118.00,187.00,-279.00,4.212,0.117,-0.117,1.4890,0.8880,-0.2760,294.541050,40.308029,12.509
5199978,K06540.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.550509602,1.4890000e-06,-1.4890000e-06,131.8673100,2.370000e-03,-2.370000e-03,0.3860,0.0740,-0.3860,1.18360,0.06930,-0.06930,1.2350e+02,6.400e+00,-6.400e+00,5.02,6.300e-01,-3.600e-01,3938.0,,,56796.99,20458.22,-11059.60,24.00,1,q1_q17_dr25_tce,4891.00,88.00,-78.00,3.169,0.030,-0.030,4.5290,0.5680,-0.3320,295.313020,40.352341,13.355
5211470,K06541.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.404293523,6.9600000e-07,-6.9600000e-07,132.7559430,2.390000e-04,-2.390000e-04,1.3640,0.0180,-0.1900,4.46490,0.01160,-0.01160,8.1509e+03,2.040e+01,-2.040e+01,888.70,2.058e+02,-3.821e+02,4178.0,,,71976.93,48484.91,-50837.11,471.20,1,q1_q17_dr25_tce,4697.00,117.00,-117.00,2.204,0.331,-0.178,17.0320,3.9440,-7.3240,297.708470,40.307590,13.094
6147573,K06669.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,25.836831272,1.6370000e-06,-1.6370000e-06,137.3641956,4.990000e-05,-4.990000e-05,0.8990,0.0210,-0.0220,6.32201,0.00260,-0.00260,1.4504e+05,3.980e+01,-3.980e+01,50.72,1.341e+01,-5.760e+00,587.0,,,28.08,21.80,-8.28,3016.90,1,q1_q17_dr25_tce,5691.00,152.00,-152.00,4.477,0.078,-0.182,0.8970,0.2370,-0.1020,298.078830,41.484268,13.347
6152521,K06670.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.948952310,1.0260000e-05,-1.0260000e-05,131.8577200,8.210000e-03,-8.210000e-03,0.7380,0.2350,-0.4920,3.95200,0.36400,-0.36400,5.7700e+01,4.200e+00,-4.200e+00,2.51,3.800e-01,-8.800e-01,3464.0,,,33931.93,16873.18,-21535.31,18.10,1,q1_q17_dr25_tce,6661.00,209.00,-232.00,3.666,0.304,-0.076,3.0670,0.4610,-1.0770,299.121610,41.424450,12.669
6185717,K06671.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,11.702203927,4.2200000e-07,-4.2200000e-07,139.4312652,2.980000e-05,-2.980000e-05,0.9670,0.1180,-0.0310,2.75173,0.00298,-0.00298,2.8999e+04,7.000e+00,-7.000e+00,57.95,1.165e+01,-1.997e+01,1240.0,,,560.24,350.36,-342.07,2184.70,1,q1_q17_dr25_tce,6148.00,186.00,-149.00,3.793,0.308,-0.132,2.1330,0.4290,-0.7350,284.461270,41.561790,13.393
6205460,K06673.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.722775537,1.7410000e-06,-1.7410000e-06,136.5154720,4.050000e-04,-4.050000e-04,0.6260,0.0030,-0.0040,14.33090,0.03080,-0.03080,1.0759e+05,1.880e+02,-1.880e+02,90.36,3.842e+01,-5.759e+01,1731.0,,,2125.53,3213.70,-1892.63,864.90,1,q1_q17_dr25_tce,5425.00,296.00,-242.00,3.678,0.817,-0.272,2.5920,1.1020,-1.6520,291.980260,41.559422,12.746
6206751,K06674.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.245342215,1.2700000e-07,-1.2700000e-07,132.2200190,8.320000e-05,-8.320000e-05,0.7280,0.0120,-0.0120,4.40308,0.00526,-0.00526,2.3409e+05,2.290e+02,-2.290e+02,90.34,1.794e+01,-6.000e+00,2341.0,,,7120.27,3561.10,-1204.62,1178.50,1,q1_q17_dr25_tce,6967.00,76.00,-83.00,4.250,0.042,-0.119,1.4760,0.2930,-0.0980,292.406310,41.513039,12.142
6207053,K06675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.604755462,9.8900000e-07,-9.8900000e-07,131.8483100,1.360000e-03,-1.360000e-03,0.0390,0.3900,-0.0390,1.37410,0.05060,-0.05060,3.3450e+02,1.040e+01,-1.040e+01,1.29,1.200e-01,-9.000e-02,1598.0,,,1534.24,539.51,-351.88,40.30,1,q1_q17_dr25_tce,4842.00,144.00,-144.00,4.616,0.024,-0.060,0.7260,0.0700,-0.0490,292.501500,41.549061,15.553
6220470,K06677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.144135648,3.3900000e-07,-3.3900000e-07,136.5054788,3.410000e-05,-3.410000e-05,0.2220,0.0110,-0.0010,8.88876,0.00145,-0.00145,8.7881e+04,1.760e+01,-1.760e+01,56.52,1.640e+01,-1.092e+01,1491.0,,,1169.67,999.76,-535.82,6113.70,1,q1_q17_dr25_tce,7605.00,209.00,-340.00,4.123,0.120,-0.180,1.8620,0.5400,-0.3600,296.158870,41.516541,13.960
7031132,K06804.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566795196,7.7360000e-06,-7.7360000e-06,131.8092500,9.410000e-03,-9.410000e-03,0.2270,0.2650,-0.2270,2.18000,1.00000,-1.00000,1.4800e+01,1.500e+00,-1.500e+00,0.35,5.000e-02,-2.000e-02,2066.0,,,4277.24,1617.66,-605.80,13.10,1,q1_q17_dr25_tce,5680.00,76.00,-85.00,4.516,0.023,-0.120,0.9080,0.1300,-0.0410,290.987670,42.531670,12.818
7031732,K06805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.566798827,3.8560000e-06,-3.8560000e-06,131.8194600,5.510000e-03,-5.510000e-03,0.2500,0.2310,-0.2500,3.66200,0.18300,-0.18300,3.4900e+01,2.300e+00,-2.300e+00,0.52,1.300e-01,-7.000e-02,2045.0,,,4154.80,3162.13,-1412.99,21.90,1,q1_q17_dr25_tce,5548.00,182.00,-182.00,4.473,0.087,-0.163,0.8890,0.2170,-0.1170,291.188630,42.590710,13.656
7031767,K06806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.566780120,1.1000000e-05,-1.1000000e-05,131.8499000,1.950000e-02,-1.950000e-02,0.4920,0.0040,-0.4920,3.25700,0.36500,-0.36500,2.7600e+01,2.800e+00,-2.800e+00,0.49,1.400e-01,-5.000e-02,2073.0,,,4352.10,3627.08,-1150.27,13.50,1,q1_q17_dr25_tce,5674.00,152.00,-152.00,4.506,0.048,-0.192,0.9110,0.2590,-0.0860,291.203430,42.526718,14.311
7031948,K06807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.566800113,5.5650000e-06,-5.5650000e-06,131.8173100,9.780000e-03,-9.780000e-03,0.7510,0.2170,-0.5050,3.31500,0.29800,-0.29800,1.0400e+02,7.900e+00,-7.900e+00,0.58,3.000e-02,-4.000e-02,1180.0,,,455.05,85.51,-90.60,18.10,1,q1_q17_dr25_tce,3844.00,77.00,-84.00,4.721,0.036,-0.021,0.5260,0.0250,-0.0340,291.260160,42.584019,15.765
7031992,K06808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.566792930,3.2190000e-06,-3.2190000e-06,131.8310300,5.630000e-03,-5.630000e-03,0.1800,0.3110,-0.1800,3.81400,0.18500,-0.18500,1.0110e+02,6.800e+00,-6.800e+00,0.86,2.400e-01,-8.000e-02,2064.0,,,4264.42,3548.32,-1168.74,22.10,1,q1_q17_dr25_tce,5812.00,156.00,-191.00,4.551,0.035,-0.184,0.8530,0.2420,-0.0760,291.276060,42.593521,15.787
7032117,K06809.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566809491,3.7670000e-06,-3.7670000e-06,131.7969500,3.160000e-03,-3.160000e-03,0.4840,0.4500,-0.2600,3.15600,0.29400,-0.29400,6.9500e+01,4.600e+00,-4.600e+00,0.55,6.000e-02,-5.000e-02,1656.0,,,1790.30,671.14,-473.35,21.00,1,q1_q17_dr25_tce,4987.00,149.00,-149.00,4.611,0.066,-0.048,0.6540,0.0690,-0.0580,291.319400,42.549500,14.873
7032174,K06810.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.566799218,5.2860000e-06,-5.2860000e-06,131.8155300,9.360000e-03,-9.360000e-03,0.6858,0.0614,-0.4925,4.22700,0.25400,-0.25400,1.8200e+01,1.300e+00,-1.300e+00,0.79,4.200e-01,-3.200e-01,3153.0,,,23364.03,37229.71,-15959.07,19.20,1,q1_q17_dr24_tce,6108.00,175.00,-158.00,3.893,0.420,-0.420,1.7530,0.9150,-0.7130,291.336700,42.534420,11.983
7032383,K06811.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.566797404,4.0580000e-06,-4.0580000e-06,131.8365200,5.530000e-03,-5.530000e-03,0.1190,0.3730,-0.1190,4.10900,0.17700,-0.17700,6.9400e+01,5.700e+00,-5.700e+00,0.64,1.000e-01,-7.000e-02,1890.0,,,2993.84,1507.51,-952.14,18.80,1,q1_q17_dr25_tce,5313.00,175.00,-159.00,4.510,0.104,-0.115,0.7840,0.1170,-0.0960,291.406520,42.582218,15.354
7943535,K06935.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.719336335,6.4000000e-07,-6.4000000e-07,133.5148320,1.110000e-04,-1.110000e-04,1.2690,0.0940,-0.0710,2.83787,0.00498,-0.00498,1.2367e+04,1.640e+01,-1.640e+01,91.91,1.867e+01,-2.795e+01,1722.0,,,2078.32,1265.64,-1197.85,632.40,1,q1_q17_dr25_tce,6792.00,182.00,-223.00,3.971,0.252,-0.126,2.0580,0.4180,-0.6260,284.562710,43.774261,12.672
7947631,K06936.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.258274109,1.1700000e-07,-1.1700000e-07,132.7042523,7.660000e-05,-7.660000e-05,1.2440,0.1500,-0.0940,1.92467,0.00230,-0.00230,1.4160e+04,5.900e+00,-5.900e+00,25.98,1.810e+00,-1.820e+00,1207.0,,,502.19,156.99,-119.43,669.10,1,q1_q17_dr25_tce,4937.00,172.00,-154.00,4.669,0.056,-0.032,0.5870,0.0410,-0.0410,286.764980,43.796329,15.179
7950775,K06937.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.966610607,5.2600000e-07,-5.2600000e-07,138.5745618,4.890000e-05,-4.890000e-05,1.1010,0.0300,-0.0130,4.01883,0.00152,-0.00152,5.9618e+04,1.810e+01,-1.810e+01,56.94,1.263e+01,-6.790e+00,1038.0,,,274.04,173.13,-85.80,2049.10,1,q1_q17_dr25_tce,6480.00,146.00,-194.00,4.351,0.092,-0.138,1.1320,0.2510,-0.1350,288.324070,43.763329,13.478
7955301,K06938.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.327634110,2.3670000e-05,-2.3670000e-05,134.9229100,1.290000e-03,-1.290000e-03,1.2040,0.3210,-0.2030,6.06620,0.06540,-0.06540,1.7749e+04,1.820e+02,-1.820e+02,291.01,4.495e+01,-8.348e+01,1472.0,,,1108.58,439.96,-580.32,117.00,1,q1_q17_dr25_tce,4830.00,57.00,-78.00,2.987,0.188,-0.101,6.7840,1.0480,-1.9460,290.186250,43.723850,12.672
7960295,K06939.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.104134870,2.1310000e-05,-2.1310000e-05,132.6363800,8.630000e-03,-8.630000e-03,0.6110,0.1090,-0.0870,4.22690,0.06030,-0.06030,3.2124e+05,5.102e+03,-5.102e+03,67.03,0.000e+00,0.000e+00,1421.0,,,963.40,0.00,0.00,86.40,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,291.893430,43.730251,19.485
7960547,K06940.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.767341062,2.6400000e-07,-2.6400000e-07,135.2655184,3.270000e-05,-3.270000e-05,0.7240,0.0080,-0.0090,4.49213,0.00083,-0.00083,2.4495e+05,1.280e+02,-1.280e+02,52.84,1.366e+01,-5.460e+00,933.0,,,178.98,136.20,-49.88,3356.80,1,q1_q17_dr25_tce,5926.00,159.00,-159.00,4.513,0.072,-0.168,0.8430,0.2180,-0.0870,291.992030,43.766800,14.143
7967100,K06941.01,,FALSE POSITIVE,FALSE POSITIVE,0.7910,0,1,1,0,1.927300010,2.7220000e-06,-2.7220000e-06,132.3606700,1.160000e-03,-1.160000e-03,1.2850,0.0460,-0.0450,18.81200,0.27100,-0.27100,6.1771e+03,2.610e+01,-2.610e+01,45.99,1.401e+01,-7.540e+00,1614.0,,,1605.97,1466.59,-623.20,351.10,1,q1_q17_dr25_tce,6057.00,180.00,-198.00,4.352,0.112,-0.208,1.1100,0.3380,-0.1820,294.279210,43.719849,13.943
8610483,K07068.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,48.799368810,1.0460000e-05,-1.0460000e-05,160.1962990,1.700000e-04,-1.700000e-04,0.6220,0.0390,-0.0220,8.80873,0.00957,-0.00957,3.2455e+05,3.210e+02,-3.210e+02,67.36,2.186e+01,-7.270e+00,525.0,,,17.90,17.08,-5.45,1151.60,1,q1_q17_dr25_tce,6170.00,168.00,-205.00,4.472,0.052,-0.208,0.9920,0.3220,-0.1070,285.283970,44.769150,15.050
8618226,K07070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.882036054,3.9600000e-07,-3.9600000e-07,131.7687637,5.490000e-05,-5.490000e-05,1.1830,0.0800,-0.0440,5.16326,0.00547,-0.00547,2.3852e+05,1.330e+02,-1.330e+02,119.09,1.866e+01,-1.866e+01,1114.0,,,363.01,149.51,-118.55,2168.40,1,q1_q17_dr25_tce,5837.00,79.00,-79.00,4.282,0.143,-0.104,1.1870,0.1860,-0.1860,289.331540,44.772579,13.781
8621026,K07071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.059428737,1.1500000e-07,-1.1500000e-07,133.1885651,2.310000e-05,-2.310000e-05,0.2160,0.0130,-0.0040,5.26926,0.00278,-0.00278,2.4522e+05,4.550e+01,-4.550e+01,67.38,2.128e+01,-1.145e+01,1455.0,,,1059.83,990.46,-436.31,5461.00,1,q1_q17_dr25_tce,6610.00,186.00,-256.00,4.281,0.108,-0.201,1.3300,0.4200,-0.2260,290.428380,44.787331,13.374
8690001,K07075.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,19.359541170,3.0600000e-05,-3.0600000e-05,134.2520100,2.210000e-03,-2.210000e-03,0.3280,0.0020,-0.0010,12.84640,0.00528,-0.00528,3.8698e+05,1.710e+02,-1.710e+02,101.44,3.295e+01,-4.946e+01,942.0,,,186.12,185.74,-143.37,3590.20,1,q1_q17_dr25_tce,6198.00,204.00,-204.00,3.960,0.570,-0.190,1.5670,0.5090,-0.7640,292.108430,44.846481,14.257
9597854,K07201.01,,FALSE POSITIVE,FALSE POSITIVE,0.1280,0,0,1,0,1.287097944,8.6960000e-06,-8.6960000e-06,132.3795700,6.000000e-03,-6.000000e-03,0.3820,0.0830,-0.3820,1.94000,0.16600,-0.16600,1.0610e+02,1.030e+01,-1.030e+01,0.89,2.300e-01,-1.100e-01,1631.0,,,1678.58,1284.13,-542.22,12.30,1,q1_q17_dr25_tce,5906.00,177.00,-177.00,4.494,0.087,-0.175,0.8520,0.2150,-0.1070,295.593690,46.269711,15.506
9602431,K07202.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.556561700,8.5110000e-05,-8.5110000e-05,133.5220000,1.850000e-02,-1.850000e-02,0.2620,0.2040,-0.2620,6.69100,0.54000,-0.54000,6.8000e+01,8.300e+00,-8.300e+00,0.52,4.000e-02,-5.000e-02,883.0,,,143.89,47.29,-37.60,10.00,1,q1_q17_dr25_tce,4964.00,148.00,-148.00,4.628,0.065,-0.035,0.6330,0.0550,-0.0550,297.099150,46.243511,15.191
9602538,K07203.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,3.556465110,9.7420000e-05,-9.7420000e-05,133.5549000,2.500000e-02,-2.500000e-02,0.3440,0.1140,-0.3440,4.72000,1.20000,-1.20000,4.6100e+01,8.400e+00,-8.400e+00,0.56,1.000e-01,-8.000e-02,1076.0,,,317.00,188.92,-106.41,7.80,1,q1_q17_dr25_tce,5475.00,179.00,-162.00,4.479,0.121,-0.148,0.8180,0.1510,-0.1100,297.127080,46.282082,14.609
9630640,K07204.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,3.661895766,,,132.5316735,,,2.9590,,,35.63740,,,3.5477e+04,,,374.78,1.002e+02,-1.104e+02,1708.0,,,2012.26,1548.12,-1143.92,291.70,1,q1_q17_dr25_tce,6793.00,166.00,-238.00,4.101,0.246,-0.164,1.5890,0.4250,-0.4680,281.630190,46.321152,13.658
9635529,K07206.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.351955250,2.1200000e-07,-2.1200000e-07,131.9168815,7.410000e-05,-7.410000e-05,0.5110,0.0030,-0.0010,5.98883,0.00419,-0.00419,2.1283e+05,2.110e+02,-2.110e+02,59.62,1.863e+01,-7.990e+00,1678.0,,,1876.00,1658.66,-617.91,1819.10,1,q1_q17_dr25_tce,6550.00,148.00,-181.00,4.324,0.084,-0.196,1.2250,0.3830,-0.1640,284.704530,46.378799,12.230
9637299,K07207.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.882438182,8.6000000e-08,-8.6000000e-08,132.7396834,3.810000e-05,-3.810000e-05,0.3950,0.0070,-0.0040,3.50695,0.00119,-0.00119,3.4420e+05,1.900e+02,-1.900e+02,74.77,1.923e+01,-1.923e+01,1818.0,,,2589.75,1964.74,-1325.08,2051.30,1,q1_q17_dr25_tce,6322.00,171.00,-190.00,4.211,0.264,-0.176,1.2130,0.3120,-0.3120,285.760710,46.367008,13.680
10490960,K07335.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,5.682410334,4.3000000e-07,-4.3000000e-07,133.6376552,5.990000e-05,-5.990000e-05,0.7610,0.0070,-0.0050,5.33373,0.00286,-0.00286,2.2042e+05,8.960e+01,-8.960e+01,72.90,1.993e+01,-1.451e+01,1141.0,,,401.43,322.14,-173.27,2041.60,1,q1_q17_dr25_tce,5897.00,158.00,-176.00,4.278,0.185,-0.185,1.1960,0.3270,-0.2380,298.758540,47.695580,14.300
10491031,K07336.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.199069234,6.7000000e-08,-6.7000000e-08,133.0633498,2.370000e-05,-2.370000e-05,0.7620,0.0040,-0.0090,6.30646,0.00076,-0.00076,2.2525e+05,1.250e+01,-1.250e+01,118.99,3.357e+01,-4.104e+01,2104.0,,,4632.97,3850.96,-2928.92,5915.40,1,q1_q17_dr25_tce,6613.00,181.00,-250.00,4.014,0.293,-0.158,1.9250,0.5430,-0.6640,298.777160,47.655403,13.245
10535807,K07337.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.481655821,2.8800000e-07,-2.8800000e-07,132.6994290,1.620000e-04,-1.620000e-04,1.1030,0.0360,-0.0350,3.49130,0.00927,-0.00927,5.9134e+04,1.190e+02,-1.190e+02,59.19,1.599e+01,-1.064e+01,1935.0,,,3314.58,2586.83,-1359.81,554.40,1,q1_q17_dr25_tce,6478.00,162.00,-210.00,4.307,0.139,-0.186,1.1740,0.3170,-0.2110,292.151670,47.719501,13.873
10535858,K07338.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.933709680,1.2780000e-05,-1.2780000e-05,131.5714000,1.090000e-02,-1.090000e-02,0.8480,0.0070,-0.5980,3.35600,0.59700,-0.59700,6.2200e+01,7.200e+00,-7.200e+00,0.38,3.000e-02,-3.000e-02,865.0,,,131.85,26.13,-25.43,9.20,1,q1_q17_dr25_tce,3615.00,43.00,-50.00,4.839,0.030,-0.033,0.4200,0.0290,-0.0320,292.166900,47.755638,15.431
10547685,K07340.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.388509353,2.5900000e-07,-2.5900000e-07,131.7862980,1.470000e-04,-1.470000e-04,1.1450,0.1460,-0.0480,2.84811,0.00782,-0.00782,3.7638e+04,8.020e+01,-8.020e+01,52.43,8.080e+00,-7.280e+00,1836.0,,,2679.88,1075.70,-801.83,454.60,1,q1_q17_dr25_tce,6075.00,78.00,-85.00,4.315,0.132,-0.108,1.1300,0.1740,-0.1570,296.572450,47.752708,12.309
10549576,K07341.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.089355023,2.2080000e-06,-2.2080000e-06,139.0837140,1.940000e-04,-1.940000e-04,0.6470,0.0030,-0.0030,6.40060,0.01220,-0.01220,1.0148e+05,2.020e+02,-2.020e+02,68.91,1.682e+01,-1.683e+01,1511.0,,,1233.59,922.96,-629.49,756.40,1,q1_q17_dr25_tce,7675.00,237.00,-290.00,4.051,0.165,-0.165,2.0150,0.4920,-0.4920,297.118260,47.741611,13.015
